name,ratings,avg_price
Domino's Pizza,4.0,7.593957115009746
Domino's Pizza,4.1,8.116194331983806
Domino's Pizza,4.2,7.798795180722892
Domino's Pizza,4.3,8.17872340425532
Domino's Pizza,4.4,7.995652173913043
Domino's Pizza,4.5,7.535227272727273
Domino's Pizza,4.6,7.257446808510639
Domino's Pizza,4.7,8.153125
Domino's Pizza,4.8,7.791463414634146
Domino's Pizza,4.9,7.668292682926829
Domino's Pizza Maaseik,4.5,7.96875
Domus,4.4,15.724590163934426
Don Collavo,4.8,13.49375
Don Sako,2.7,7.623711340206185
Donatello,4.0,17.698830409356724
Donatello's Pizza,4.3,12.75
Donca,4.2,14.762280701754387
Doner Kebab Bahri,4.7,7.454022988505747
Donerix,3.7,8.252173913043478
Donki's Wings,3.1,6.011842105263158
Donos Pizza,4.4,9.409420289855072
Donuttello,4.5,4.896551724137931
Doragon Sushi,4.2,19.864090909090912
Down-Town,3.6,12.416139240506329
Doy Doys,4.3,10.068382352941176
Dr. Grill,4.4,11.243027888446216
Drank Express,3.0,23.38961038961039
Dream Sushi en Wok,4.6,8.58473282442748
Dubrovnik Grill,4.9,20.318181818181817
Duffelse Kebab,3.2,8.876966292134831
Dulce Panceta,4.6,14.355882352941178
Dunkin' Donuts,3.3,3.2636363636363637
Dunkin' Donuts,3.5,3.2193661971830987
Dunkin' Donuts,3.6,3.2709302325581397
Dunkin' Donuts,3.7,2.9676829268292684
Dunkin' Donuts,4.1,3.009375
Dunkin' Donuts,4.5,2.937037037037037
Dunkin' Donuts Brugge,4.0,2.9423076923076925
Dunya Kebab,3.8,8.594904458598727
Duo,4.8,13.8
Durum Express,3.5,6.397826086956522
Délice,4.6,5.005174825174826
Délice du Liban,4.7,8.038461538461538
Délices Agbalo,4.7,5.798073394495413
Délices de Beirout,4.9,7.291666666666667
Délices de Mazagan,4.8,17.5
Döner Kebab Anatolia,4.1,9.168041237113403
Ealaa Kayfik,2.8,7.206363636363636
East@West,4.6,9.995283018867925
Eat & co,3.3,12.453333333333333
Eat Point,3.5,6.060273972602739
Eat-Point,4.0,11.229970326409495
Eatpoint,4.1,7.674747474747474
Ediz Pizza-Pita,4.1,9.537267080745341
Eeetwell,4.3,9.976190476190476
Een Kleintje Met...,4.6,4.042857142857143
Eetboutique Kaya,4.6,10.055
Eetcafe Antep,3.9,7.944827586206897
Eetcafe Parga,3.9,9.24074074074074
Eetcafé De Vierslag,4.8,8.903921568627451
Eetcafé Ossendrecht,3.6,8.967836257309942
Eethuis - Frituur 't Stad,4.3,4.213934426229509
Eethuis Bidos,4.2,11.708860759493671
Eethuis Bij Hakan,4.3,10.095238095238095
Eethuis Botan,3.9,11.625448028673835
Eethuis Dalin,4.1,9.871644295302014
Eethuis Enjoy,4.9,7.66
Eethuis Florya Lommel,3.6,9.600492610837438
Eethuis Florya Neerpelt,3.9,9.91757142857143
Eethuis Hoekske,4.1,11.753696498054474
Eethuis Istanbul,3.9,10.025773195876289
Eethuis Istanbul,4.2,10.739543726235741
Eethuis Istanbul,4.3,11.774242424242425
Eethuis Kodak,4.0,12.102222222222222
Eethuis Mehmet,4.7,10.069277108433734
Eethuis Meyman,4.8,10.738095238095237
Eethuis Milas,3.9,10.264864864864865
Eethuis Musti,4.4,8.762820512820513
Eethuis Nazar,4.0,9.898412698412699
Eethuis Orient,4.0,12.059766763848396
Eethuis Orient,4.2,13.58974358974359
Eethuis Royale,4.1,5.747222222222223
Eethuis Spalbeek,4.4,9.352941176470589
Eethuis Star,4.2,9.10295566502463
Eethuis Taha,4.6,8.114285714285714
Eethuis Taksim,4.1,10.279891304347826
Eethuis Troja,4.3,10.683620689655172
Eethuis Tuba,4.3,14.019337016574585
Eethuis Turnhout,4.0,11.0859375
Eethuis Van Gogh,3.2,10.688235294117646
Eethuis Yuksel,4.2,11.172039473684212
Eethuis Zemzem,4.7,7.762878787878789
Eethuis familia,3.8,9.576056338028168
Efes,3.3,11.639004149377593
Efes Geetbets,4.5,9.496835443037975
"Efes Grillhouse, Kebab & Pizzeria",4.6,9.678362573099415
Efes Mol,4.2,10.01866028708134
Efes bij Carlos Niko,4.3,9.607881773399015
Egmont Snack,3.5,4.070588235294117
Eight Sushi,4.8,12.668750000000001
Eker Sushi,4.3,12.220361990950225
Ekoshop & Foodstation,4.7,5.498130841121495
El Baraka,4.2,6.8999999999999995
El Bocadillos,4.2,2.0
El Bocado,4.5,13.760975609756098
El Bocado,4.7,13.229787234042552
El Fogon,1.9,6.45
El Greco,3.8,18.426315789473684
El Gusto - Mexican Food & Grill,4.5,11.152380952380952
El Karam,2.0,7.1805161290322586
El Nacho's,4.5,6.785267857142857
El Patron,3.0,6.324242424242424
El Pulgarcito,4.3,8.0625
El Sombrero,4.3,17.896153846153847
El Toro Bistro,4.1,10.586274509803921
El Warda,4.5,15.349253731343286
Ela Kebap,4.7,9.626792452830188
Eldina Snack,4.8,6.530434782608695
Elif Grill Huis,4.2,9.39245283018868
Elite Kebab,4.0,10.941203703703705
Ellis,2.3,10.697619047619048
Ellis,2.6,11.491034482758621
Ellis,3.1,11.519512195121951
Ellis,3.2,11.02888888888889
Ellis,3.3,10.877450980392156
Emily's Frituur,4.1,5.606363636363636
Emirdağ,4.1,4.625
Emirdağ Koftecisi,5.0,4.863636363636363
Emmy's Eats And Sweets,4.5,6.857142857142857
Emporio Brazil,5.0,12.588235294117647
Enka,4.5,6.084810126582278
Epicuro,3.9,16.448837209302326
Eric's Burger & Streetfood,4.1,5.640287769784172
Esaki Sushi,3.5,14.360169491525424
Esaki Sushi,4.3,13.83529411764706
Esaki Sushi,4.5,17.166666666666668
Espace Pizza,4.5,9.040909090909091
Essgo Grill,3.8,6.895424836601308
Estaminet,4.3,13.11111111111111
Euro Kebab-Pizza,4.5,10.246913580246913
Euro Pizza Grill,4.6,12.267857142857142
Everest Gurkha,4.1,15.820238095238096
Everest Quick Food,1.7,8.469066666666667
Everest Sushi,4.5,11.406993006993007
Evita's eethuis,3.6,12.5755905511811
Excellasagne,4.4,11.698958333333332
Exprezz Pizza,3.7,9.531862745098039
Factory Buns,4.0,10.535714285714286
Faits Divers,3.8,14.065217391304348
Falafel Habibi,4.6,13.380952380952381
Falafel King,4.7,7.173913043478261
Falafel Top,4.9,4.8875
Famiglia,4.7,7.726315789473685
Family,4.4,5.213815789473684
Family Moment,4.0,6.271739130434782
Fang's Hapje,4.3,10.970297029702971
Fansa,4.2,10.915254237288135
Farao Brasschaat,4.0,13.588652482269504
Fast 2 Go,3.5,5.5584507042253515
Fast 4 You,5.0,4.924590163934426
Fast&Chicken,4.2,6.866666666666666
Fatihmarqt - Pasta & Coffeecorner,4.7,5.163057324840764
Favoriete,3.9,10.142857142857142
Felix Pizza,4.6,12.676119402985075
Festin Royal,4.2,9.93
Feta & Oregano,3.5,16.37920792079208
Feta & Oregano,4.5,15.132530120481928
Fika,4.7,10.591666666666667
Fishtail,4.6,13.042272727272728
Fistro,4.6,8.61111111111111
Fitchen Korenmarkt,3.6,7.50952380952381
Fitchen Vlaanderenstraat,4.1,7.50952380952381
Five Guys,3.1,8.23695652173913
Five Guys,3.3,8.177586206896551
Five Slice Pizza,2.8,14.35
Five Slice Pizza,3.2,12.631428571428572
Flamingo Pizza & Kebap,3.6,12.535388127853881
Flavors,4.5,5.96304347826087
Flavours of India,4.6,11.530172413793103
Fleur de Riz,4.5,7.927741935483871
Florya Kebab & Pizzeria,3.3,10.230395480225988
Food Box,4.4,15.141732283464567
Food King,4.1,8.45640776699029
Food Like Home,3.3,7.027777777777778
Food Planet,4.8,5.8229729729729724
FoodBar,3.3,11.00940170940171
Foodbar Melisa,3.6,5.094776119402986
Foodbar The Wave,4.8,5.52
Foodbart,3.9,6.85679012345679
Foodmaker,2.6,6.910526315789474
Foodmaker,3.6,6.843114754098361
Foodmaker,3.7,6.948627450980392
Foodmaker,3.8,5.9589189189189185
Foodmaker,4.1,6.366829268292683
Foods 'n' Moods,2.4,10.895744680851063
Forno A'Legna,4.4,11.680851063829786
Forty Seven,3.8,11.989655172413793
Fouad Fish,4.7,10.582638888888889
Foubert-Ice Cream & Pancakes,4.2,7.869253731343283
Franki crêperie,2.8,5.3807017543859645
Fratello's Pizzeria,4.7,13.548076923076923
French Tacos Corner,3.7,5.18108108108108
French Touch,3.5,8.465217391304348
Frero's,4.7,3.7111111111111112
Fresca,4.3,9.591666666666667
Fresh Pita,4.6,4.54725806451613
Fresh!,4.3,11.93048128342246
Freshmade,4.4,6.4328125
Fri-Tuur 't Charlotteje,4.0,3.173831775700935
Friendzone,4.1,5.071052631578947
Friet 'n Chips,4.3,4.339520958083833
Friet Lounge,3.4,4.633913043478261
Friet Shop Online,3.0,4.970765027322404
Friet Van Mechelen,4.5,5.50495867768595
Frietboetiek by Hilde,4.0,5.010493827160494
Frietcafé l'Etoile d'Or,4.7,3.63219696969697
Frietcorner,4.3,3.247560975609756
Frietcultuur,3.7,3.9154545454545455
Frietekes,3.5,4.597083333333333
Frietfarm,4.9,7.237500000000001
Friethuis 1958,4.7,3.5356589147286823
Friethuis Dinner Time,4.8,3.2975206611570247
Frietrevue,4.4,5.512269938650307
Frietshop Gentbrugge,3.8,4.816666666666666
Frietstop bij Willy,4.4,4.9094999999999995
Frit-Uurtje,3.6,3.0594059405940595
Fritboutique,4.1,3.7375000000000003
Friterie 24,3.5,3.0073684210526315
Friterie Dailly,3.1,5.357246376811593
Friterie Houba,3.4,10.90060606060606
Friterie Pepe's Taste,3.6,3.7584905660377355
Friterie Stalle,4.0,6.972527472527473
Frites Atelier by Sergio Herman,3.5,5.3187500000000005
Frites Atelier by Sergio Herman,3.7,4.78421052631579
FritiBel,4.5,6.576136363636365
Frituur 't Bekske,4.5,6.977931034482758
Frituur 't Bruggeske,3.8,3.700813008130081
Frituur 't Buikske,3.6,3.461081081081081
Frituur 't Geleeg,3.1,3.4885057471264367
Frituur 't Hoekske,4.1,4.457731958762887
Frituur 't Koxke,4.3,2.7528688524590166
Frituur 't Krokantje,4.9,2.7777777777777777
Frituur 't Kroontje,4.1,5.622413793103448
Frituur 't Patatje,4.3,5.3616541353383464
Frituur 't Sateke,4.5,3.086904761904762
Frituur 't Station,3.2,4.225563909774436
Frituur 't Zuid,3.6,4.049462365591398
Frituur 't draakske,4.5,3.1315384615384616
Frituur - Restaurant Malberg,4.2,5.602083333333333
Frituur 1830,4.5,3.7731250000000003
Frituur 2010,4.3,2.7743589743589747
Frituur 4 You,4.7,2.690470588235294
Frituur 9000,3.2,3.6349565217391304
Frituur Amigos,4.3,2.411764705882353
Frituur Anita,3.9,3.4946601941747573
Frituur Arré Patat,4.5,4.746119402985075
Frituur Artevelde,3.3,5.456617647058824
Frituur Baronneke,4.0,5.237586206896552
Frituur Belgium,4.2,4.297413793103448
Frituur Bij Polleke Frut,4.3,3.788888888888889
Frituur Binni's,3.9,3.194736842105263
Frituur Boem Patat,2.9,4.367816091954023
Frituur Boterke,4.4,3.2401869158878505
Frituur Bxl,3.5,4.108333333333333
Frituur Chipz,4.8,4.310738255033557
Frituur Chipz Roosevelt,3.6,3.016025641025641
Frituur Chipz Unief,3.7,3.323880597014925
Frituur Chipz Zuid,3.5,2.9753246753246754
Frituur Cindy,4.8,3.139462365591398
Frituur Cité,4.1,7.553307392996109
Frituur Dageraad,4.0,3.1593495934959352
Frituur Daily's,3.3,3.610169491525424
Frituur Dampoort,3.7,6.32050925925926
Frituur Danny 1995,4.5,5.349253731343283
Frituur De Demer,2.3,5.717054263565892
Frituur De Frietschap - Brugsesteenweg,4.1,3.50531914893617
Frituur De Frietschap - Rooigemlaan,4.0,3.846774193548387
Frituur De Gitschotel,3.4,4.274436090225564
Frituur De Kern,4.2,3.1945205479452055
Frituur De Max,4.4,3.6619047619047618
Frituur De Mijn,4.0,5.709655172413793
Frituur De Nieuwe Passage,3.5,3.595402298850575
Frituur De Petaat,4.1,4.16046511627907
Frituur De Puntzak,4.2,3.9687116564417177
Frituur De Ring,3.4,3.656190476190476
Frituur De Ster,4.8,5.760443037974683
Frituur De Witte,4.5,3.845864661654135
Frituur Den Boomgaard,4.0,4.38130081300813
Frituur Den Box,4.1,3.9490625
Frituur Den Box,4.4,4.068791946308725
Frituur Den Dreef,4.5,3.7707142857142855
Frituur Den Hoek Af,3.6,3.0705479452054796
Frituur Drakenhof,4.0,4.170192307692307
Frituur Drie Koningen,4.5,3.7917355371900827
Frituur Egzon,4.1,6.52
Frituur Fitfrit,4.3,5.251871657754011
Frituur Fonteintje,4.5,4.148314606741573
Frituur Franky,4.8,4.387254901960785
Frituur Frans Hooiaard,3.9,3.3852272727272723
Frituur Friet & Burger,3.3,3.561224489795918
Frituur Friet Bar,3.1,3.4570512820512818
Frituur Hazegras,4.8,7.446455223880597
Frituur Het Grotteke,4.5,4.08135593220339
Frituur Het Hoekske,3.5,3.71
Frituur Het Verschil,4.0,4.4425
Frituur Heuvelpoort,3.6,6.258723404255319
Frituur Karin,4.3,4.612954545454546
Frituur Kartoefel,2.8,3.493693693693694
Frituur Kattekwaad,3.7,3.3588888888888886
Frituur Kompromi,3.5,4.2729591836734695
Frituur Koningslo,4.3,4.973404255319149
Frituur Kwebbel,3.9,3.208741258741259
Frituur L'Orient Express,4.1,6.682978723404256
Frituur L'or,3.8,5.863636363636363
Frituur Lescluze,4.6,3.398019801980198
Frituur Louiss,4.1,4.513698630136986
Frituur Marcel,4.2,3.289655172413793
Frituur Marnix,4.2,3.35
Frituur Mijlbeek,4.2,4.630838323353293
Frituur Mikey's Place,4.1,5.602409638554217
Frituur Milo,4.0,3.6224000000000003
Frituur Mona,4.3,3.881818181818182
Frituur Movie bij Patrick,4.3,4.575
Frituur Muzzy,4.4,5.440410958904109
Frituur Natalie,4.5,3.5
Frituur Nationale,1.4,3.7153676470588235
Frituur Nederkouter,3.8,4.335106382978723
Frituur Nou Nou,3.0,4.985454545454545
Frituur Olympiade,4.1,4.443119266055046
Frituur One 15,4.1,3.865934065934066
Frituur Opex,4.3,5.151020408163266
Frituur Overpoort,3.3,4.241641791044776
Frituur Passage,3.6,5.346335877862596
Frituur Permeke,4.6,2.90327868852459
Frituur Pitta Twee Deuren,3.8,4.850450450450451
Frituur Plantin,2.8,3.0381578947368424
Frituur Pomfritz,3.5,3.5124137931034483
Frituur Puur,3.6,4.896680497925311
Frituur Roma,4.7,3.0977011494252875
Frituur Rondpunt,4.5,3.0921348314606742
Frituur Sint Rochus,4.1,3.7090909090909094
Frituur Skyline,3.0,3.7027272727272726
Frituur Snax,3.9,3.2607692307692306
Frituur Special,4.4,3.0853448275862068
Frituur Sportcentrum,3.5,3.8322222222222218
Frituur Sporthal by Milo,4.0,3.834351145038168
Frituur Statie,4.3,4.102054794520548
Frituur Statie 68,4.4,3.9585185185185185
Frituur Station,4.0,4.005128205128205
Frituur Tosca,4.6,3.894444444444444
Frituur Veemarkt,3.2,3.622448979591837
Frituur Vlasmarkt,2.8,3.788732394366197
Frituur Vogelmarkt,4.7,3.768333333333333
Frituur Vrijdagmarkt,3.1,3.5156862745098043
Frituur Watersportbaan,3.3,2.9922077922077923
Frituur Yvonne,4.9,3.4
Frituur brother's,4.4,7.6017964071856285
Frituur chef Bruno,4.5,2.807142857142857
Frituur de Bunch,4.1,4.8625
Frituur de Combi,4.7,4.480625
Frituur de Smulpaep,4.1,3.317821782178218
Frituur op't Hoekske,5.0,2.861
Frituur t'Bareeltje,3.7,3.1848214285714285
Frituur-Grillroom Dalia,4.6,7.847570850202429
Frizzas,4.7,9.335714285714285
Fubao,4.3,10.42922077922078
Fuji,3.7,10.30632911392405
Fuji House,4.6,9.877777777777778
Fuji Sushi,4.7,11.486942675159236
Fujiyama Sushibar,4.7,15.09076923076923
Funky Friet House Oostende,3.0,3.8868
Fusilli,3.8,8.979166666666666
Gabbiani Reali,3.8,17.36190476190476
Gaby's Sandwiches,4.5,7.90375
Garden of India,3.9,12.144102564102564
Gardenia,4.3,13.53763440860215
Gari Sushi Brasschaat,4.2,13.28996282527881
Garlic n Greens,4.2,11.055555555555555
Gatsu Gatsu,4.0,6.227450980392157
Gel Tov,4.0,11.538461538461538
Genco Pizza,4.7,11.106060606060606
Genki Sushi,4.1,13.344680851063831
Ghoshto Eethuis,3.2,12.339839572192512
Giovanni's,3.6,12.666321243523315
Giovanni's Brasschaat,4.1,15.714285714285714
Giovanni's Kapellen,4.3,14.565765765765766
Giuseppe Pasta,4.4,6.410526315789474
Giuseppe's Forno a Legna,3.5,13.8625
Gli Amici,4.8,11.22156862745098
Global Village,3.0,10.604123711340206
Godo Bistrot Pizzeria Bar,4.4,11.977777777777776
Gok 2 - Turkse keuken,2.9,18.143650793650792
Gold Pizza,4.5,11.24388888888889
Golden Buddha @ Home,4.8,13.696428571428571
Golden Dragon,3.7,14.303448275862069
Golden Dynasty,4.4,13.045801526717558
Golden Friet,2.4,4.780263157894737
Golden Palace,4.2,14.88402777777778
Golden Side,3.9,10.782352941176471
Golden Slice Pizza Haaltert,4.1,13.127248677248677
Gonia Greek Bistro,4.3,12.922413793103448
GooDiees by Impala'S,4.8,11.6
Goody's,4.5,10.354910714285714
Gooo Pizza,4.4,10.436781609195402
Gouden Paard,4.4,13.514601769911506
Grand Station,4.4,10.966569767441861
Grano,4.4,10.392307692307693
Greek Souvlaki by Persefon,4.2,9.795454545454545
Greekit - House of Souvlaki,4.6,10.646511627906976
Green'Go Burger,4.6,7.192452830188679
Greenway,4.2,18.08076923076923
Greenway,4.4,15.59375
Grez'io,4.1,15.63888888888889
Grill & Service,4.0,7.2322033898305085
Grill Bar - The Shake,3.0,8.429824561403509
Grill Garden,3.6,14.714539007092199
Grill House Centrum,4.1,10.707380952380952
Grill Metin,3.7,9.803571428571429
Grill Mix Centrum,3.8,9.272
Grill Room Isis,4.3,14.677862595419848
Grillade Rubens,4.0,26.897959183673468
Grillade Yasmine,4.5,4.131578947368421
Grillades Panios,3.4,6.789795918367347
Grillhouse Kusadasi,4.7,9.874853801169591
Grillhuis,4.3,5.544186046511628
Grillé Darna,3.9,4.926136363636363
Gulle Lepel,4.2,5.4035714285714285
Gulzig,4.2,14.799999999999999
Gurman BBQ,5.0,9.682051282051283
Gusto Di Bruxelles,3.8,10.737804878048781
Gusto!,4.7,11.896698113207547
Gustositá,4.7,13.115384615384615
Gustoso Pizza,2.8,7.853658536585366
Gök Garden Deinze,4.3,14.9875
Gül Food,4.4,5.813157894736842
Güler Pide & Kebab,3.9,12.541666666666666
H'AppyBites,4.9,6.721052631578948
HB Resto,4.7,8.083333333333334
HKebab Pizza,4.2,9.035815602836879
Halab Al Shahbae 2,4.0,13.139999999999999
Halab Al-Shahbae,4.1,7.475609756097561
Halal Fried Chicken,4.4,9.42235294117647
Hanedan Kebap & Pizzeria,4.2,18.839285714285715
Hanelly Food,1.9,5.388793103448276
Haoxuan Chinees Restaurant,3.9,19.483773584905663
Hapjes Time,3.9,6.913333333333333
Happy Burger,3.8,5.887619047619048
Happy Cooking,4.0,12.54102564102564
Happy Fries,4.4,2.6474358974358974
Happy Thai,4.9,17.542944785276074
Harbour's Kitchen Vicogne Hoeve,4.7,16.0
Hard Rock Cafe,3.9,3.5416666666666665
Harumi Sushi Bar,4.8,13.087837837837839
Has Pide,4.4,11.902666666666667
Hashtag Chicken & Waffles,3.7,6.416666666666667
Hasseltse Kebab,3.3,9.593264248704664
Hatay Kunefe Cankaya,2.8,4.5
Hattori Hanzo Sword & Sushi,4.3,13.862765957446808
Hau Wang,4.3,11.50744680851064
Hawaiian Poke Bowl,3.8,7.22093023255814
Hawaiian Poke Bowl,3.9,7.112
Hawaiian Poke Bowl,4.3,6.783333333333333
Hawaiian Poké Bowl,3.5,6.389108910891089
Hawaiian Poké Bowl,3.7,6.808695652173913
Hawaiian Poké Bowl,3.9,6.633121019108281
Hawaiian poké Bowl,4.4,6.528846153846154
Heide,4.1,10.024271844660195
Heist Kebab,4.5,10.045454545454545
Heli's,4.6,8.79873417721519
Herentals Kebab,4.4,14.251807228915663
Het Goudhaantje,3.8,7.425438596491228
Het Paleis Eethuis,4.0,11.327519379844961
Het Westels Traiteureke,4.7,6.043529411764706
Het Zoete Hoekske,4.6,12.270000000000001
Hever Kebab,3.9,9.800862068965518
Hey Joo,4.4,9.08
Himalaya,4.1,10.163392857142856
Himalayan Cuisine,4.8,12.032978723404254
Himalayan Restaurant,4.4,14.741588785046728
Himschoot,4.7,15.06304347826087
Hinode Sushi,5.0,9.74059405940594
Hit Kebab,3.9,9.457055214723926
Hoffy's Take Away,4.8,18.75
Hokkaido Sushi,4.2,11.058653846153845
Holy Guacamoly Burrito Shop,3.9,6.082222222222222
Holy Guacamoly Burrito Shop Zuid,3.5,6.056410256410256
Holy Guacamoly Burrito Shop st. Pieters,3.2,5.694117647058824
Honderd Jaar,4.3,12.307086614173228
Honey Bunny,4.0,8.112254901960785
Hong Kong City,4.5,15.906802721088436
Hong Kong Express,3.2,8.489393939393938
Hong Kong Restaurant,4.6,13.327200000000001
Hongerig Beertje,4.6,3.775
Horn Ok Please,4.1,8.756060606060606
Hoshi Hoshi,4.4,10.652897959183674
Hoshi Hoshi express,4.6,9.368979591836736
Hoshi Sushi,4.0,13.846703296703296
Hot Falafel,3.8,7.59
Hot Pot,3.9,6.5
Houba Fish,4.8,11.728
House Food,4.6,7.092105263157895
House of Flavors,4.9,11.732857142857144
Hout Forni,4.2,11.05625
Hungry Restaurant,3.5,13.136
Huzur Pizzeria Kebab,3.1,10.298194945848374
Huzur Pizzeria Kebab,3.2,10.954391891891891
Huzur Pizzeria Kebab,4.3,11.893839835728953
Huzur Pizzeria Kebab,4.6,10.94915254237288
Häagen-Dazs,3.3,7.618181818181818
I Quattro Canti,4.0,9.619047619047619
I due Fratelli,4.3,9.5765625
I love Pizza,4.0,11.125
I-Chi,4.2,10.18484375
IJSTEA - Bubble Tea & Frozen Yogurt,4.9,5.032926829268293
IL Capo,4.7,13.24698795180723
Ichi Bites,4.3,7.052985074626866
Ikura Sushi,3.7,11.020967741935483
Il Cardinale Lier,4.4,11.705882352941176
Il Colosseo,4.5,10.68918918918919
Il Cortile,3.5,16.12857142857143
Il Forno,3.9,12.316546762589928
Il Fuoco,3.7,14.587121212121213
Il Girasole,4.8,10.134920634920634
Il Gusto Pizzeria,4.3,11.23663594470046
Il Pastaio,4.6,8.68421052631579
Il Patatino,4.7,4.229724409448819
Il Veliero,3.9,11.075471698113208
Il Viadotto,4.5,11.1503125
Iman Hallal Tandoori,4.2,10.417763157894736
In De Molen,4.6,20.13768115942029
In-Dish,4.7,13.676470588235293
Incontro,4.4,11.858536585365853
India Palace,4.2,12.7625
India Taste,4.5,14.3
Indian Curry House,4.4,12.525641025641026
Indian Flavour,4.1,11.1795
Indian Foodism Lounge,3.3,11.435185185185185
Indian Kitchen & Shop,4.4,9.56875
Indian Masala,3.8,13.028225806451612
Indian Palace,4.5,13.47844827586207
Indian Royal,4.3,13.526923076923076
Indian Royal Fast Food,3.9,14.940232558139535
Indian Royal Food,4.0,11.315263157894737
Indian Royal Palace,2.6,9.91092715231788
Indian Royal Spicy,3.4,11.645751633986928
Indian Tandoori,4.5,14.646153846153846
Indian Tandoori Grill,4.0,10.804123711340207
Indian Thai Resto,3.8,11.842465753424657
Indian tadka & Istanbul kebab,4.5,11.850166112956812
Inzia,2.5,15.258620689655173
Iran Chicken Grill,4.0,7.362500000000001
Irata Sushi,4.8,13.410526315789474
Isis,3.9,10.498148148148148
Iskay,4.6,7.066666666666666
Istanbul,3.6,9.127247191011236
Istanbul,4.8,11.60985401459854
Istanbul Eethuis,3.2,8.245348837209303
Istanbul Grill Huis,4.0,9.681016949152543
Istanbul Resto Snack,4.3,9.68018018018018
Istanbul Snacks,4.4,6.160162601626016
Istanbul pizza & pita,3.9,7.034883720930233
Istiklal Breakfast & Lunch,3.5,7.111801242236025
Italian Delights,4.1,8.654109589041095
Itaz Pizzeria & Restaurant,4.0,16.005434782608695
Izegem sushi,4.9,13.35655737704918
Izmir Kebab,3.6,8.208333333333334
Izmir Snacks,4.8,8.125
J&V Food/Drinks,3.6,3.747159090909091
JB Sushi Bar & Wok,4.3,12.363805970149254
JD-Corner,5.0,2.9088000000000003
Jacquet,5.0,5.15
Jagat's Place,4.7,9.046052631578947
Jai Ho,3.5,10.328125
Jaipur Indian Tandoori,4.3,13.51772151898734
JanYa Thai Wok,4.3,13.588888888888889
Japans Restaurant Amatsu,4.4,38.46969696969697
Jardin Asiatique,3.6,11.321428571428571
Jeronimo's Pizza,4.7,12.934653465346535
Jerry King,3.4,5.498543689320389
Jerusalem,4.5,10.727586206896552
Jilles Beer & Burgers,3.1,7.718095238095238
Jilles Beer & Burgers,3.4,7.838392857142857
Jilles Beer & Burgers,4.0,9.149999999999999
Jimmy Pizza,4.2,9.654040404040405
Joe La Frite,3.3,3.2839285714285715
Johnny's Burger,3.2,6.810416666666666
Juicy,3.5,8.013461538461538
Juicy Zottegem,4.3,8.402666666666667
Julius Caesar,4.5,9.42625
KFC,2.1,10.032777777777778
KFC,2.5,10.243827160493828
KFC,2.7,9.508152173913043
KFC,3.1,9.73426966292135
Kaai 31,4.1,8.613888888888889
Kaai Pizzeria,2.9,13.503246753246753
Kababu,3.8,7.054411764705883
Kabul Restaurant,4.1,8.182432432432432
Kadirga,4.6,5.7298850574712645
Kai Sushi and Seafood,4.5,13.238938053097344
Kaiseki Sushi,3.5,6.925301204819276
Kaiso Sushi,4.5,13.520529801324503
Kalender Frietjes,3.7,6.8875
Kalura Pizzeria,4.3,11.825
Kalypta Wereldkeuken & Tapasbar,3.4,17.43529411764706
Kameha Poke,4.7,5.82037037037037
Kameha Poke,4.8,5.890384615384615
Kamii Sushi,4.2,7.345689655172414
Kangei Sushi & Curry House,4.2,12.043478260869565
Kanpai Sushi Lounge,3.6,15.785
Kapadokya döner,4.1,12.84468085106383
Karasu,3.5,19.444444444444443
Karine Dendermonde,3.9,11.810979228486648
Karine Grembergen,4.4,11.825882352941177
Kasbah d'Asie,3.7,8.322916666666666
Kate's Kitchen,4.6,8.76923076923077
Kaya,4.6,10.969767441860466
Kaya Pitta,2.1,8.263698630136986
Kaza,4.8,7.621621621621622
Kazuki Sushi,4.7,14.537912087912089
Kebab Bizet,3.8,9.033333333333333
Kebab Company,3.8,6.641304347826087
Kebab House,4.6,8.186170212765957
Kebab Leuven,3.2,6.713483146067416
Kebab Oelegem,4.6,10.67431693989071
Kebab Time,3.9,10.304232804232804
Kebab@Home,2.7,8.2375
Kebaba,4.5,8.720725388601036
Kebabstore,4.6,10.222972972972974
Kebap - Pizza De Brug,5.0,8.811111111111112
Kebap Anatolia,3.9,10.938356164383562
Kebap Center,4.1,6.433734939759036
Kebap Corner,3.8,10.544262295081968
Kebap Food,3.9,6.3677215189873415
Kebap Kursat,4.0,11.463333333333333
Kebap Mustafa,4.7,9.071818181818182
Kebap Nisa,4.5,8.053846153846154
Kebap Oasis,4.1,14.73818181818182
Kebap Store,3.9,10.614068441064639
Kebap Xpress,4.0,12.197309417040358
Kefi Taverna,4.2,13.932692307692308
Kent,4.3,10.905027932960893
Kero Tacos,4.1,9.725
Kestè Pizzeria Bistro,4.4,11.357142857142858
Ketchup,5.0,4.04
Keufte,3.4,4.590909090909091
Keyf Lounge,4.9,11.619083969465649
Khaokaeng Thai Takeaway,4.9,9.613636363636363
Kibo Sushi,4.3,11.477594936708861
Kihap - Fried Chicken,3.7,5.225
Kikai Sushi,4.9,19.27358490566038
Kikowok,3.1,7.064102564102564
Kiku Sushi,4.6,15.121875
Kimchi Sushi,4.7,11.29076923076923
King Kebab,3.2,6.644230769230769
King Kebap,3.2,9.161818181818182
King Of Kebab,4.6,12.079545454545455
King Pizza,3.7,10.807692307692308
King Pizza,4.1,11.473235294117647
